time_s,ch0_uv,ch0_lead_off
209.594444,13875.00,0
209.600000,14725.00,0
209.605556,-1712.50,1
209.611111,5112.50,0
209.616667,3625.00,0
209.622222,-4237.50,0
209.627778,-1712.50,1
209.633333,18125.00,0
209.638889,4137.50,0
209.644444,8325.00,0
209.650000,-1712.50,1
209.655556,-2025.00,0
209.661111,-17737.50,0
209.666667,5112.50,0
209.672222,-8325.00,0
209.677778,-1712.50,1
209.683333,-8837.50,0
209.688889,5112.50,0
209.694444,5437.50,0
209.700000,-14062.50,0
209.705556,-1712.50,1
209.711111,11512.50,0
209.716667,5112.50,0
209.722222,13675.00,0
209.727778,-1712.50,1
209.733333,-5250.00,0
209.738889,-11337.50,0
209.744444,5112.50,0
209.750000,-4912.50,0
209.755556,-1725.00,0
209.761111,21550.00,0
209.766667,5112.50,0
209.772222,6862.50,0
209.777778,17937.50,0
209.783333,-1712.50,1
209.788889,8312.50,0
209.794444,5325.00,0
209.800000,-13550.00,0
209.805556,-1712.50,1
209.811111,-6862.50,0
209.816667,-11325.00,0
209.822222,5112.50,0
209.827778,-4912.50,0
209.833333,-2162.50,0
209.838889,20437.50,0
209.844444,5112.50,0
209.850000,20275.00,0
209.855556,11525.00,0
209.861111,-1712.50,1
209.866667,5112.50,0
209.872222,3850.00,0
209.877778,4275.00,0
209.883333,-1712.50,1
209.888889,8737.50,0
209.894444,-7687.50,0
209.900000,5662.50,0
209.905556,-1737.50,0
209.911111,-8325.00,0
209.916667,-2662.50,0
209.922222,5112.50,0
209.927778,-1925.00,0
209.933333,-4912.50,0
209.938889,-3462.50,0
209.944444,5125.00,0
209.950000,5325.00,0
209.955556,5675.00,0
209.961111,-1712.50,1
209.966667,5325.00,0
209.972222,8312.50,0
209.977778,7250.00,0
209.983333,-1737.50,0
209.988889,-5537.50,0
209.994444,-2050.00,0
210.000000,5125.00,0
210.005556,-1937.50,0
210.011111,-1712.50,1
210.016667,-7075.00,0
210.022222,5112.50,0
210.027778,10262.50,0
210.033333,5462.50,0
210.038889,-1725.00,0
210.044444,5137.50,0
210.050000,8312.50,0
210.055556,7675.00,0
210.061111,-1712.50,1
210.066667,-22862.50,0
210.072222,-1850.00,0
210.077778,5125.00,0
210.083333,-1937.50,0
210.088889,-8112.50,0
210.094444,-875.00,0
210.100000,5112.50,0
210.105556,-11937.50,0
210.111111,-23537.50,0
210.116667,17600.00,0
210.122222,-23362.50,0
210.127778,-25600.00,0
210.133333,-22412.50,0
210.138889,-8775.00,0
210.144444,-24637.50,0
210.150000,-16575.00,0
210.155556,-21787.50,0
210.161111,-15762.50,0
210.166667,-22000.00,0
210.172222,-14362.50,0
210.177778,-25000.00,0
210.183333,-15575.00,0
210.188889,16125.00,0
210.194444,-9200.00,0
210.200000,-12400.00,0
210.205556,-15362.50,0
210.211111,662.50,0
210.216667,-15162.50,0
210.222222,-22000.00,0
210.227778,-15762.50,0
210.233333,13475.00,0
210.238889,-19150.00,0
210.244444,-8975.00,0
210.250000,-14962.50,0
210.255556,-18800.00,0
210.261111,-14962.50,0
210.266667,5262.50,0
210.272222,-1737.50,0
210.277778,5150.00,0
210.283333,15125.00,0
210.288889,3662.50,0
210.294444,-1712.50,1
210.300000,8525.00,0
210.305556,-10887.50,0
210.311111,6050.00,0
210.316667,-1737.50,0
210.322222,-5125.00,0
210.327778,-2262.50,0
210.333333,5112.50,0
210.338889,-1925.00,0
210.344444,-1712.50,1
210.350000,-6662.50,0
210.355556,5137.50,0
210.361111,5525.00,0
210.366667,5662.50,0
210.372222,-1712.50,1
210.377778,5325.00,0
210.383333,5112.50,0
210.388889,13875.00,0
210.394444,-1737.50,0
210.400000,-5537.50,0
210.405556,-2050.00,0
210.411111,5125.00,0
210.416667,-1737.50,0
210.422222,-1712.50,1
210.427778,-7475.00,0
210.433333,5112.50,0
210.438889,15462.50,0
210.444444,5462.50,0
210.450000,-1725.00,0
210.455556,5137.50,0
210.461111,8312.50,0
210.466667,7475.00,0
210.472222,-1712.50,1
210.477778,15337.50,0
210.483333,-1862.50,0
210.488889,5125.00,0
210.494444,-1937.50,0
210.500000,-8125.00,0
210.505556,-875.00,0
210.511111,5112.50,0
210.516667,-11925.00,0
210.522222,5262.50,0
210.527778,-1737.50,0
210.533333,5150.00,0
210.538889,18325.00,0
210.544444,3862.50,0
210.550000,-1712.50,1
210.555556,8525.00,0
210.561111,14712.50,0
210.566667,4062.50,0
210.572222,-1737.50,0
210.577778,-1925.00,0
210.583333,-2062.50,0
210.588889,5112.50,0
210.594444,-1925.00,0
210.600000,-1712.50,1
210.605556,-12250.00,0
210.611111,5150.00,0
210.616667,5725.00,0
210.622222,5462.50,0
210.627778,-1712.50,1
210.633333,5325.00,0
210.638889,8312.50,0
210.644444,7275.00,0
210.650000,-1737.50,0
210.655556,-5937.50,0
210.661111,-2062.50,0
210.666667,5125.00,0
210.672222,-1937.50,0
210.677778,-4912.50,0
210.683333,-4075.00,0
210.688889,5112.50,0
210.694444,19050.00,0
210.700000,5262.50,0
210.705556,-1725.00,0
210.711111,5125.00,0
210.716667,8312.50,0
210.722222,7475.00,0
210.727778,-1712.50,1
210.733333,15737.50,0
210.738889,-2062.50,0
210.744444,5125.00,0
210.750000,-1737.50,0
210.755556,-11525.00,0
210.761111,-462.50,0
210.766667,5112.50,0
210.772222,-8325.00,0
210.777778,4275.00,0
210.783333,-1950.00,0
210.788889,5137.50,0
210.794444,21525.00,0
210.800000,6075.00,0
210.805556,-1712.50,1
210.811111,8525.00,0
210.816667,8312.50,0
210.822222,4062.50,0
210.827778,-1737.50,0
210.833333,-1925.00,0
210.838889,-2050.00,0
210.844444,5112.50,0
210.850000,-1925.00,0
210.855556,-1712.50,1
210.861111,-6850.00,0
210.866667,5137.50,0
210.872222,8737.50,0
210.877778,5450.00,0
210.883333,-1725.00,0
210.888889,5137.50,0
210.894444,5112.50,0
210.900000,10662.50,0
210.905556,-1712.50,1
210.911111,-9062.50,0
210.916667,-2062.50,0
210.922222,5125.00,0
210.927778,-1937.50,0
210.933333,-1712.50,1
210.938889,-4075.00,0
210.944444,5112.50,0
210.950000,12437.50,0
210.955556,5250.00,0
210.961111,-1725.00,0
210.966667,5337.50,0
210.972222,8312.50,0
210.977778,4075.00,0
210.983333,-1712.50,1
210.988889,-13462.50,0
210.994444,-1862.50,0
211.000000,5125.00,0
211.005556,-1737.50,0
211.011111,-8312.50,0
211.016667,-675.00,0
211.022222,5112.50,0
211.027778,-8325.00,0
211.033333,7887.50,0
211.038889,-2250.00,0
211.044444,5137.50,0
211.050000,11725.00,0
211.055556,6062.50,0
211.061111,-1712.50,1
211.066667,8725.00,0
211.072222,8312.50,0
211.077778,3875.00,0
211.083333,-1737.50,0
211.088889,-2125.00,0
211.094444,-2262.50,0
211.100000,5112.50,0
211.105556,-1925.00,0
211.111111,-1712.50,1
211.116667,-10462.50,0
211.122222,5125.00,0
211.127778,8737.50,0
211.133333,5450.00,0
211.138889,-1725.00,0
211.144444,5137.50,0
211.150000,5112.50,0
211.155556,10675.00,0
211.161111,-1712.50,1
211.166667,-9075.00,0
211.172222,-2062.50,0
211.177778,5125.00,0
211.183333,-1937.50,0
211.188889,-4912.50,0
211.194444,-3875.00,0
211.200000,5112.50,0
211.205556,-15150.00,0
211.211111,5262.50,0
211.216667,-1725.00,0
211.222222,5337.50,0
211.227778,8312.50,0
211.233333,7475.00,0
211.238889,-1712.50,1
211.244444,12137.50,0
211.250000,-1862.50,0
211.255556,5137.50,0
211.261111,-1737.50,0
211.266667,-14725.00,0
211.272222,-462.50,0
211.277778,5112.50,0
211.283333,-5125.00,0
211.288889,14287.50,0
211.294444,-2225.00,0
211.300000,5137.50,0
211.305556,8525.00,0
211.311111,5875.00,0
211.316667,-1712.50,1
211.322222,5325.00,0
211.327778,8312.50,0
211.333333,6462.50,0
211.338889,-1750.00,0
211.344444,-5325.00,0
211.350000,-2462.50,0
211.355556,5112.50,0
211.361111,-1925.00,0
211.366667,-1712.50,1
211.372222,-7275.00,0
211.377778,5137.50,0
211.383333,8725.00,0
211.388889,5462.50,0
211.394444,-1725.00,0
211.400000,5125.00,0
211.405556,8312.50,0
211.411111,7675.00,0
211.416667,-1712.50,1
211.422222,-10062.50,0
211.427778,-2062.50,0
211.433333,5125.00,0
211.438889,-1737.50,0
211.444444,-4912.50,0
211.450000,-4075.00,0
211.455556,5112.50,0
211.461111,-18737.50,0
211.466667,5262.50,0
211.472222,-1725.00,0
211.477778,5337.50,0
211.483333,11712.50,0
211.488889,3675.00,0
211.494444,-1712.50,1
211.500000,18550.00,0
211.505556,-1850.00,0
211.511111,5137.50,0
211.516667,-1737.50,0
211.522222,-14925.00,0
211.527778,-262.50,0
211.533333,5112.50,0
211.538889,-5125.00,0
211.544444,-11312.50,0
211.550000,-2650.00,0
211.555556,5137.50,0
211.561111,5325.00,0
211.566667,5462.50,0
211.572222,-1712.50,1
211.577778,8525.00,0
211.583333,5112.50,0
211.588889,9050.00,0
211.594444,-1737.50,0
211.600000,-2137.50,0
211.605556,-2462.50,0
211.611111,5112.50,0
211.616667,-1925.00,0
211.622222,-1712.50,1
211.627778,-10275.00,0
211.633333,5137.50,0
211.638889,8737.50,0
211.644444,5450.00,0
211.650000,-1725.00,0
211.655556,5137.50,0
211.661111,5112.50,0
211.666667,10875.00,0
211.672222,-1712.50,1
211.677778,-11862.50,0
211.683333,-2062.50,0
211.688889,5125.00,0
211.694444,-1725.00,0
211.700000,-4912.50,0
211.705556,-4075.00,0
211.711111,5112.50,0
211.716667,-11937.50,0
211.722222,5462.50,0
211.727778,-1725.00,0
211.733333,5337.50,0
211.738889,11525.00,0
211.744444,4262.50,0
211.750000,-1712.50,1
211.755556,15137.50,0
211.761111,-1862.50,0
211.766667,5137.50,0
211.772222,-1950.00,0
211.777778,-11525.00,0
211.783333,-462.50,0
211.788889,5112.50,0
211.794444,-5125.00,0
211.800000,-8112.50,0
211.805556,-662.50,0
211.811111,5125.00,0
211.816667,5325.00,0
211.822222,5462.50,0
211.827778,-1712.50,1
211.833333,5325.00,0
211.838889,8312.50,0
211.844444,6650.00,0
211.850000,-1737.50,0
211.855556,-5537.50,0
211.861111,-2062.50,0
211.866667,5112.50,0
211.872222,-1925.00,0
211.877778,-1712.50,1
211.883333,-7062.50,0
211.888889,5137.50,0
211.894444,9537.50,0
211.900000,5462.50,0
211.905556,-1725.00,0
211.911111,5337.50,0
211.916667,8312.50,0
211.922222,7475.00,0
211.927778,-1712.50,1
211.933333,-15250.00,0
211.938889,-2062.50,0
211.944444,5125.00,0
211.950000,-1725.00,0
211.955556,-23537.50,0
211.961111,17600.00,0
211.966667,-23362.50,0
211.972222,-25600.00,0
211.977778,-6412.50,0
211.983333,-19162.50,0
211.988889,-8975.00,0
211.994444,-14962.50,0
212.000000,-22400.00,0
212.005556,-15962.50,0
212.011111,-22000.00,0
212.016667,-14362.50,0
212.022222,-25000.00,0
212.027778,-15575.00,0
212.033333,-22400.00,0
212.038889,-14362.50,0
212.044444,-24987.50,0
212.050000,-8775.00,0
212.055556,-24637.50,0
212.061111,-16575.00,0
212.066667,-21787.50,0
212.072222,-15962.50,0
212.077778,-22000.00,0
212.083333,-14362.50,0
212.088889,-24987.50,0
212.094444,-15575.00,0
212.100000,3200.00,0
212.105556,-15562.50,0
212.111111,-4912.50,0
212.116667,-875.00,0
212.122222,5112.50,0
212.127778,13662.50,0
212.133333,5462.50,0
212.138889,-1725.00,0
212.144444,5137.50,0
212.150000,11712.50,0
212.155556,3675.00,0
212.161111,-1712.50,1
212.166667,14925.00,0
212.172222,-2462.50,0
212.177778,5137.50,0
212.183333,-1737.50,0
212.188889,-17925.00,0
212.194444,-475.00,0
212.200000,5112.50,0
212.205556,-5325.00,0
212.211111,-4912.50,0
212.216667,-2662.50,0
212.222222,5137.50,0
212.227778,5325.00,0
212.233333,5662.50,0
212.238889,-1712.50,1
212.244444,5325.00,0
212.250000,5112.50,0
212.255556,7262.50,0
212.261111,-1737.50,0
212.266667,-5337.50,0
212.272222,-2062.50,0
212.277778,5125.00,0
212.283333,-1925.00,0
212.288889,-1712.50,1
212.294444,-3475.00,0
212.300000,5125.00,0
212.305556,6962.50,0
212.311111,5462.50,0
212.316667,-1725.00,0
212.322222,5337.50,0
212.327778,8312.50,0
212.333333,7475.00,0
212.338889,-1712.50,1
212.344444,-13250.00,0
212.350000,-1850.00,0
212.355556,5125.00,0
212.361111,-1937.50,0
212.366667,-4912.50,0
212.372222,-4075.00,0
212.377778,5112.50,0
212.383333,-8937.50,0
212.388889,5250.00,0
212.394444,-1737.50,0
212.400000,5137.50,0
212.405556,11725.00,0
212.411111,3862.50,0
212.416667,-1712.50,1
212.422222,11925.00,0
212.427778,-1087.50,0
212.433333,5250.00,0
212.438889,-1737.50,0
212.444444,-17925.00,0
212.450000,-3062.50,0
212.455556,5112.50,0
212.461111,-5125.00,0
212.466667,-4912.50,0
212.472222,-2662.50,0
212.477778,5137.50,0
212.483333,5525.00,0
212.488889,5662.50,0
212.494444,-1712.50,1
212.500000,5325.00,0
212.505556,5112.50,0
212.511111,10675.00,0
212.516667,-1737.50,0
212.522222,-5325.00,0
212.527778,-2062.50,0
212.533333,5125.00,0
212.538889,-1937.50,0
212.544444,-1712.50,1
212.550000,-7075.00,0
212.555556,5112.50,0
212.561111,12262.50,0
212.566667,5462.50,0
212.572222,-1725.00,0
212.577778,5137.50,0
212.583333,8312.50,0
212.588889,7475.00,0
212.594444,-1712.50,1
212.600000,-19662.50,0
212.605556,-2062.50,0
212.611111,5125.00,0
212.616667,-1750.00,0
212.622222,-5112.50,0
212.627778,-4075.00,0
212.633333,5112.50,0
212.638889,-11950.00,0
212.644444,5262.50,0
212.650000,-1737.50,0
212.655556,5137.50,0
212.661111,15125.00,0
212.666667,3862.50,0
212.672222,-1712.50,1
212.677778,11925.00,0
212.683333,-4287.50,0
212.688889,5462.50,0
212.694444,-1737.50,0
212.700000,-8325.00,0
212.705556,-2250.00,0
212.711111,5112.50,0
212.716667,-5125.00,0
212.722222,-1712.50,1
212.727778,-5437.50,0
212.733333,5150.00,0
212.738889,5525.00,0
212.744444,5662.50,0
212.750000,-1712.50,1
212.755556,5325.00,0
212.761111,5112.50,0
212.766667,10475.00,0
212.772222,-1737.50,0
212.777778,-5737.50,0
212.783333,-2062.50,0
212.788889,5125.00,0
212.794444,-1937.50,0
212.800000,-1712.50,1
212.805556,-4275.00,0
212.811111,5112.50,0
212.816667,12437.50,0
212.822222,5462.50,0
212.827778,-1725.00,0
212.833333,5125.00,0
212.838889,8312.50,0
212.844444,7475.00,0
212.850000,-1712.50,1
212.855556,18537.50,0
212.861111,-2062.50,0
212.866667,5125.00,0
212.872222,-1737.50,0
212.877778,-8312.50,0
212.883333,-475.00,0
212.888889,5112.50,0
212.894444,-18137.50,0
212.900000,5462.50,0
212.905556,-1737.50,0
212.911111,5150.00,0
212.916667,11925.00,0
212.922222,4062.50,0
212.927778,-1712.50,1
212.933333,11937.50,0
212.938889,-7687.50,0
212.944444,3462.50,0
212.950000,-1737.50,0
212.955556,-5125.00,0
212.961111,-2050.00,0
212.966667,5112.50,0
212.972222,-5125.00,0
212.977778,-1712.50,1
212.983333,-5850.00,0
212.988889,5137.50,0
212.994444,5325.00,0
213.000000,5662.50,0
213.005556,-1712.50,1
213.011111,5325.00,0
213.016667,8312.50,0
213.022222,9462.50,0
213.027778,-2312.50,0
213.033333,-887.50,0
213.038889,-5712.50,0
213.044444,5112.50,0
213.050000,-5112.50,0
213.055556,-1637.50,0
213.061111,-13712.50,0
213.066667,5112.50,0
213.072222,12275.00,0
213.077778,-4287.50,0
213.083333,-1712.50,1
213.088889,8512.50,0
213.094444,5037.50,0
213.100000,-8487.50,0
213.105556,-1712.50,1
213.111111,-10287.50,0
213.116667,7687.50,0
213.122222,5112.50,0
213.127778,-4912.50,0
213.133333,-1862.50,0
213.138889,12087.50,0
213.144444,5112.50,0
213.150000,17287.50,0
213.155556,-4287.50,0
213.161111,-1712.50,1
213.166667,8512.50,0
213.172222,5287.50,0
213.177778,-9087.50,0
213.183333,-1712.50,1
213.188889,18312.50,0
213.194444,5062.50,0
213.200000,9712.50,0
213.205556,-4912.50,0
213.211111,-1862.50,0
213.216667,7487.50,0
213.222222,5112.50,0
213.227778,-8312.50,0
213.233333,-1737.50,0
213.238889,-10512.50,0
213.244444,8312.50,0
213.250000,5462.50,0
213.255556,-4087.50,0
213.261111,-1712.50,1
213.266667,11512.50,0
213.272222,5137.50,0
213.277778,23512.50,0
213.283333,-4912.50,0
213.288889,-2475.00,0
213.294444,7487.50,0
213.300000,5112.50,0
213.305556,-8312.50,0
213.311111,-1650.00,0
213.316667,15287.50,0
213.322222,5112.50,0
213.327778,9675.00,0
213.333333,-4087.50,0
213.338889,-1712.50,1
213.344444,8312.50,0
213.350000,5062.50,0
213.355556,-8287.50,0
213.361111,-1712.50,1
213.366667,-10287.50,0
213.372222,7687.50,0
213.377778,5112.50,0
213.383333,-4912.50,0
213.388889,-1875.00,0
213.394444,12087.50,0
213.400000,5112.50,0
213.405556,20287.50,0
213.411111,-4087.50,0
213.416667,-1712.50,1
213.422222,8512.50,0
213.427778,5287.50,0
213.433333,-9087.50,0
213.438889,-1712.50,1
213.444444,18112.50,0
213.450000,5075.00,0
213.455556,10112.50,0
213.461111,-4912.50,0
213.466667,-1875.00,0
213.472222,7087.50,0
213.477778,5112.50,0
213.483333,-11512.50,0
213.488889,-1750.00,0
213.494444,-7112.50,0
213.500000,8312.50,0
213.505556,5462.50,0
213.511111,-4087.50,0
213.516667,-1712.50,1
213.522222,11712.50,0
213.527778,5137.50,0
213.533333,19712.50,0
213.538889,-1712.50,1
213.544444,-3275.00,0
213.550000,7487.50,0
213.555556,5112.50,0
213.561111,-8112.50,0
213.566667,-1625.00,0
213.572222,14887.50,0
213.577778,5112.50,0
213.583333,10275.00,0
213.588889,-4087.50,0
213.594444,-1712.50,1
213.600000,8312.50,0
213.605556,5075.00,0
213.611111,-11487.50,0
213.616667,-1712.50,1
213.622222,-7087.50,0
213.627778,7687.50,0
213.633333,5112.50,0
213.638889,-4912.50,0
213.644444,-1875.00,0
213.650000,12087.50,0
213.655556,5112.50,0
213.661111,20487.50,0
213.666667,-2287.50,0
213.672222,-5112.50,0
213.677778,8312.50,0
213.683333,5487.50,0
213.688889,-6887.50,0
213.694444,-1712.50,1
213.700000,14912.50,0
213.705556,5050.00,0
213.711111,12312.50,0
213.716667,-4912.50,0
213.722222,-1875.00,0
213.727778,6887.50,0
213.733333,5112.50,0
213.738889,-8312.50,0
213.744444,-1737.50,0
213.750000,-10312.50,0
213.755556,8312.50,0
213.761111,5462.50,0
213.766667,-4087.50,0
213.772222,-1712.50,1
213.777778,11712.50,0
213.783333,5150.00,0
213.788889,-18487.50,0
213.794444,-1712.50,1
213.800000,-23537.50,0
213.805556,17600.00,0
213.811111,-23362.50,0
213.816667,-25600.00,0
213.822222,-23550.00,0
213.827778,-5975.00,0
213.833333,-24387.50,0
213.838889,-15775.00,0
213.844444,-12125.00,0
213.850000,-25562.50,0
213.855556,-22000.00,0
213.861111,-14362.50,0
213.866667,-25000.00,0
213.872222,-15575.00,0
213.877778,16125.00,0
213.883333,-9200.00,0
213.888889,-12400.00,0
213.894444,-15362.50,0
213.900000,662.50,0
213.905556,-15162.50,0
213.911111,-22000.00,0
213.916667,-15762.50,0
213.922222,13475.00,0
213.927778,-19150.00,0
213.933333,-8975.00,0
213.938889,-14962.50,0
213.944444,-18800.00,0
213.950000,-14962.50,0
213.955556,-5675.00,0
213.961111,7487.50,0
213.966667,5112.50,0
213.972222,-8112.50,0
213.977778,-1650.00,0
213.983333,14887.50,0
213.988889,5112.50,0
213.994444,10287.50,0
214.000000,-4087.50,0
214.005556,-1712.50,1
214.011111,8312.50,0
214.016667,5262.50,0
214.022222,-11887.50,0
214.027778,-1712.50,1
214.033333,-10087.50,0
214.038889,7687.50,0
214.044444,5112.50,0
214.050000,-4912.50,0
214.055556,-1875.00,0
214.061111,11887.50,0
214.066667,5112.50,0
214.072222,-14712.50,0
214.077778,-2087.50,0
214.083333,-5112.50,0
214.088889,8312.50,0
214.094444,5287.50,0
214.100000,-7087.50,0
214.105556,-1712.50,1
214.111111,14912.50,0
214.116667,5175.00,0
214.122222,12512.50,0
214.127778,-4912.50,0
214.133333,-2075.00,0
214.138889,7287.50,0
214.144444,5112.50,0
214.150000,-8312.50,0
214.155556,-1737.50,0
214.161111,-10312.50,0
214.166667,8312.50,0
214.172222,5662.50,0
214.177778,-4087.50,0
214.183333,-1712.50,1
214.188889,11712.50,0
214.194444,5150.00,0
214.200000,-18287.50,0
214.205556,-1712.50,1
214.211111,-5675.00,0
214.216667,7487.50,0
214.222222,5112.50,0
214.227778,-8112.50,0
214.233333,-1637.50,0
214.238889,15087.50,0
214.244444,5112.50,0
214.250000,10287.50,0
214.255556,-4087.50,0
214.261111,-1712.50,1
214.266667,8312.50,0
214.272222,5275.00,0
214.277778,-8687.50,0
214.283333,-1712.50,1
214.288889,-13687.50,0
214.294444,7687.50,0
214.300000,5112.50,0
214.305556,-4912.50,0
214.311111,-2075.00,0
214.316667,12087.50,0
214.322222,5112.50,0
214.327778,-14912.50,0
214.333333,-1687.50,0
214.338889,-5512.50,0
214.344444,8312.50,0
214.350000,5275.00,0
214.355556,-7287.50,0
214.361111,-1712.50,1
214.366667,14912.50,0
214.372222,5187.50,0
214.377778,12512.50,0
214.383333,-4912.50,0
214.388889,-2062.50,0
214.394444,7287.50,0
214.400000,5112.50,0
214.405556,-8312.50,0
214.411111,-1750.00,0
214.416667,-13312.50,0
214.422222,8312.50,0
214.427778,5662.50,0
214.433333,-4087.50,0
214.438889,-1712.50,1
214.444444,11712.50,0
214.450000,5187.50,0
214.455556,-14887.50,0
214.461111,-1712.50,1
214.466667,-5875.00,0
214.472222,7687.50,0
214.477778,5112.50,0
214.483333,-8312.50,0
214.488889,-1637.50,0
214.494444,12087.50,0
214.500000,5112.50,0
214.505556,10687.50,0
214.511111,-4287.50,0
214.516667,-1712.50,1
214.522222,8512.50,0
214.527778,5075.00,0
214.533333,-5487.50,0
214.538889,-1712.50,1
214.544444,-23287.50,0
214.550000,7487.50,0
214.555556,5112.50,0
214.561111,-4912.50,0
214.566667,-1887.50,0
214.572222,12087.50,0
214.577778,5112.50,0
214.583333,-14912.50,0
214.588889,-1675.00,0
214.594444,-5912.50,0
214.600000,8312.50,0
214.605556,5275.00,0
214.611111,-7087.50,0
214.616667,-1712.50,1
214.622222,11712.50,0
214.627778,5150.00,0
214.633333,15912.50,0
214.638889,-4912.50,0
214.644444,-2062.50,0
214.650000,7487.50,0
214.655556,5112.50,0
214.661111,-8312.50,0
214.666667,-1737.50,0
214.672222,-16512.50,0
214.677778,8312.50,0
214.683333,5675.00,0
214.688889,-4087.50,0
214.694444,-1712.50,1
214.700000,11712.50,0
214.705556,5150.00,0
214.711111,-14887.50,0
214.716667,-1712.50,1
214.722222,-8875.00,0
214.727778,7487.50,0
214.733333,5112.50,0
214.738889,-4912.50,0
214.744444,-1650.00,0
214.750000,15087.50,0
214.755556,5112.50,0
214.761111,10087.50,0
214.766667,-4287.50,0
214.772222,-1712.50,1
214.777778,8312.50,0
214.783333,5275.00,0
214.788889,-8687.50,0
214.794444,-1712.50,1
214.800000,-13687.50,0
214.805556,7487.50,0
214.811111,5112.50,0
214.816667,-4912.50,0
214.822222,-2087.50,0
214.827778,12087.50,0
214.833333,5112.50,0
214.838889,-11512.50,0
214.844444,-1675.00,0
214.850000,-6712.50,0
214.855556,8312.50,0
214.861111,5275.00,0
214.866667,-3887.50,0
214.872222,-1712.50,1
214.877778,11712.50,0
214.883333,5137.50,0
214.888889,10312.50,0
214.894444,-4912.50,0
214.900000,-2062.50,0
214.905556,7487.50,0
214.911111,5112.50,0
214.916667,-8312.50,0
214.922222,-1737.50,0
214.927778,-16512.50,0
214.933333,8312.50,0
214.938889,6075.00,0
214.944444,-4087.50,0
214.950000,-1712.50,1
214.955556,11712.50,0
214.961111,5175.00,0
214.966667,-11887.50,0
214.972222,-1712.50,1
214.977778,-6675.00,0
214.983333,7487.50,0
214.988889,5112.50,0
214.994444,-4912.50,0
215.000000,-1662.50,0
215.005556,15087.50,0
215.011111,5112.50,0
215.016667,10087.50,0
215.022222,-4287.50,0
215.027778,-1712.50,1
215.033333,8312.50,0
215.038889,5275.00,0
215.044444,-8487.50,0
215.050000,-1712.50,1
215.055556,-16887.50,0
215.061111,6087.50,0
215.066667,8312.50,0
215.072222,-4912.50,0
215.077778,-1887.50,0
215.083333,10087.50,0
215.088889,5112.50,0
215.094444,-11512.50,0
215.100000,-1650.00,0
215.105556,-9512.50,0
215.111111,8312.50,0
215.116667,5275.00,0
215.122222,-3887.50,0
215.127778,-1712.50,1
215.133333,11712.50,0
215.138889,5137.50,0
215.144444,13512.50,0
215.150000,-4912.50,0
215.155556,-2075.00,0
215.161111,7487.50,0
215.166667,5112.50,0
215.172222,-8312.50,0
215.177778,-1737.50,0
215.183333,-23112.50,0
215.188889,5112.50,0
215.194444,9075.00,0
215.200000,-4087.50,0
215.205556,-1712.50,1
215.211111,11712.50,0
215.216667,5000.00,0
215.222222,-11887.50,0
215.227778,-1712.50,1
215.233333,-6887.50,0
215.238889,7687.50,0
215.244444,5112.50,0
215.250000,-5112.50,0
215.255556,-1637.50,0
215.261111,11887.50,0
215.266667,5112.50,0
215.272222,13887.50,0
215.277778,-4287.50,0
215.283333,-1712.50,1
215.288889,8312.50,0
215.294444,5275.00,0
215.300000,-8687.50,0
215.305556,-1712.50,1
215.311111,21512.50,0
215.316667,5487.50,0
215.322222,8512.50,0
215.327778,-4912.50,0
215.333333,-1887.50,0
215.338889,9887.50,0
215.344444,5112.50,0
215.350000,-11512.50,0
215.355556,-1787.50,0
215.361111,-6912.50,0
215.366667,8312.50,0
215.372222,5475.00,0
215.377778,-4087.50,0
215.383333,-1712.50,1
215.388889,11712.50,0
215.394444,5137.50,0
215.400000,16712.50,0
215.405556,-4912.50,0
215.411111,-2275.00,0
215.416667,7487.50,0
215.422222,5112.50,0
215.427778,-8312.50,0
215.433333,-1750.00,0
215.438889,21887.50,0
215.444444,5112.50,0
215.450000,9075.00,0
215.455556,-4087.50,0
215.461111,-1712.50,1
215.466667,11512.50,0
215.472222,5050.00,0
215.477778,-11487.50,0
215.483333,-1712.50,1
215.488889,-6887.50,0
215.494444,7487.50,0
215.500000,5112.50,0
215.505556,-4912.50,0
215.511111,-1662.50,0
215.516667,11887.50,0
215.522222,5112.50,0
215.527778,13487.50,0
215.533333,-4287.50,0
215.538889,-1712.50,1
215.544444,8312.50,0
215.550000,5275.00,0
215.555556,-8487.50,0
215.561111,-1712.50,1
215.566667,21312.50,0
215.572222,5287.50,0
215.577778,8712.50,0
215.583333,-4912.50,0
215.588889,-1887.50,0
215.594444,10287.50,0
215.600000,5112.50,0
215.605556,-11512.50,0
215.611111,-1750.00,0
215.616667,-6712.50,0
215.622222,8312.50,0
215.627778,5262.50,0
215.633333,-3687.50,0
215.638889,-1712.50,1
215.644444,-23537.50,0
215.650000,17600.00,0
215.655556,-23362.50,0
215.661111,-25600.00,0
215.666667,-25600.00,0
215.672222,-19200.00,0
215.677778,-8975.00,0
215.683333,-14962.50,0
215.688889,-22400.00,0
215.694444,-15962.50,0
215.700000,-22000.00,0
215.705556,-14362.50,0
215.711111,-25000.00,0
215.716667,-15575.00,0
215.722222,-22400.00,0
215.727778,-14362.50,0
215.733333,-24987.50,0
215.738889,-8775.00,0
215.744444,-24637.50,0
215.750000,-16575.00,0
215.755556,-21787.50,0
215.761111,-15962.50,0
215.766667,-22000.00,0
215.772222,-14362.50,0
215.777778,-24987.50,0
215.783333,-15575.00,0
